公告日期,公告名稱,編號,縣市,工廠名稱或違章建築,地址,地號,使用分區,使用地,縣市政府查處情形,裝設AMI監控情形,違規建物樣態
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,47,苗栗縣,○○力機械工業有限公司,苗栗縣銅鑼鄉中平村,銅鑼鄉福安段420地號,,,查處後勒令停工,已裝設,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,89,苗栗縣,,,銅鑼鄉竹圍段,,,非屬工廠,,空地
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,90,苗栗縣,,,竹南鎮海口段港子墘小段,,,未達規模,已裝設,大門深鎖，無法勘查
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,91,苗栗縣,○○定木雕工作室,苗栗縣三義鄉廣盛村八股路,三義鄉重河段,,,未達規模,已裝設,既有工廠
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,92,苗栗縣,○○木屋,苗栗縣三義鄉廣盛村,三義鄉八股段,,,非屬工廠,,住家
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,93,苗栗縣,○○企業社,苗栗縣苑裡鎮西平里,苑裡鎮苑北段,,,未達規模,,既有工廠
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,94,苗栗縣,○○工業有限公司,苗栗縣公館鄉玉谷村,公館鄉五谷岡段,,,未達規模,已裝設,既有工廠
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,45,苗栗縣,○○達精密工業有限公司,苗栗縣公館鄉玉谷村,公館鄉齊佳段115地號,,,查處後勒令停工,已裝設,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,46,苗栗縣,○○力機械工業有限公司,苗栗縣銅鑼鄉中平村,銅鑼鄉福安段420地號,,,已歇業,已裝設,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,89,苗栗縣,,,銅鑼鄉竹圍段,,,非屬工廠,,空地
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,90,苗栗縣,,,竹南鎮海口段港子墘小段,,,未達規模,已裝設,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,91,苗栗縣,○○定木雕工作室,苗栗縣三義鄉廣盛村八股路,三義鄉重河段,,,未達規模,已裝設,既有工廠
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,92,苗栗縣,○○木屋,苗栗縣三義鄉廣盛村,三義鄉八股段,,,非屬工廠,,住家
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,93,苗栗縣,○○企業社,苗栗縣苑裡鎮西平里,苑裡鎮苑北段,,,未達規模,,既有工廠
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,94,苗栗縣,○○工業有限公司,苗栗縣公館鄉玉谷村,公館鄉五谷岡段,,,未達規模,已裝設,既有工廠
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,111,苗栗縣,,,銅鑼鄉竹圍段,,,非屬工廠,,空地
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,112,苗栗縣,,,竹南鎮海口段,,,未達規模,已裝設,大門深鎖，無法勘查
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,113,苗栗縣,○○定木雕工作室,苗栗縣三義鄉廣盛村八股路,三義鄉重河段,,,未達規模,已裝設,既有工廠
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,114,苗栗縣,○○木屋,苗栗縣三義鄉廣盛村,三義鄉八股段,,,非屬工廠,,住家
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,115,苗栗縣,○○企業社,苗栗縣苑裡鎮西平里6鄰,苑裡鎮苑北段,,,未達規模,,既有工廠
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,116,苗栗縣,○○工業有限公司,苗栗縣公館鄉玉谷村,公館鄉五谷岡段,,,未達規模,已裝設,既有工廠
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,117,苗栗縣,○○光纖通信股份有限公司,苗栗縣銅鑼鄉中平村20鄰70份,銅鑼鄉福安段,,,非屬工廠,已裝設,倉庫
2021-05-03,(110年)經勘查非屬工廠及未達規模名單,37,苗栗縣,,,竹南鎮海口段,,,非屬工廠,,建築物尚在興建中，尚無法判斷有無製造加工行為
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,43,苗栗縣,○○達精密工業有限公司,苗栗縣公館鄉玉谷村14鄰玉谷,公館鄉齊佳段115地號,,,查處後勒令停工,已裝設,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,44,苗栗縣,○○力機械工業有限公司,苗栗縣銅鑼鄉中平村中平,銅鑼鄉福安段420地號,,,已歇業,已裝設,
2021-06-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形統計表,180,苗栗縣,,,銅鑼鄉福安段420地號,特定農業區,農牧用地,裁處罰鍰,,
2021-06-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形統計表,197,苗栗縣,,,竹南鎮海口段海口小段1507地號,特定農業區,農牧用地,裁處罰鍰,,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,42,苗栗縣,○○達精密工業有限公司,苗栗縣公館鄉玉谷村14鄰玉谷,公館鄉齊佳段115地號,,,勒令停工,是,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,43,苗栗縣,○○力機械工業有限公司,苗栗縣銅鑼鄉中平村中平,銅鑼鄉福安段420地號,,,已歇業,是,
2021-07-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年6月18日),199,苗栗縣,,,銅鑼鄉福安段420地號,特定農業區,農牧用地,裁處罰鍰,,
2021-07-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年6月18日),200,苗栗縣,,,竹南鎮海口段海口小段1507地號,特定農業區,農牧用地,裁處罰鍰,,
2021-07-01,經濟部專案檢送109年及110年違反都市計畫土地使用管制查處情形表（截至110.6.18）,9,苗栗縣,,,公館鄉五谷岡段706地號,農業區,,裁處罰鍰,,
2021-07-01,(109年)地方政府優先查處之疑似新增未登記工廠情形,42,苗栗縣,○○達精密工業有限公司,苗栗縣公館鄉玉谷村14鄰玉谷,公館鄉齊佳段115地號,,,勒令停工,是,
2021-07-01,(109年)地方政府優先查處之疑似新增未登記工廠情形,43,苗栗縣,○○力機械工業有限公司,苗栗縣銅鑼鄉中平村中平,銅鑼鄉福安段420地號,,,已歇業,是,
2021-08-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年7月23日),48,苗栗縣,,,銅鑼鄉福安段111、52地號,特定農業區,農牧用地,"裁處罰鍰                     已自行拆除",,
2021-08-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年7月23日),188,苗栗縣,,,銅鑼鄉福安段420地號,特定農業區,農牧用地,裁處罰鍰,,
2021-08-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年7月23日),218,苗栗縣,,,竹南鎮海口段港子墘小段735地號,特定農業區,農牧用地,裁處罰鍰,,
2021-08-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年7月23日),224,苗栗縣,,,銅鑼鄉福安段420地號,特定農業區,農牧用地,裁處罰鍰,,
2021-08-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年7月23日),225,苗栗縣,,,竹南鎮海口段海口小段1507地號,特定農業區,農牧用地,裁處罰鍰,,
2021-08-02,"經濟部專案檢送109年及110年違反都市計畫土地使用管制查處情形表
（截至110.7.23）",9,苗栗縣,,,公館鄉五谷岡段706地號,農業區,,裁處罰鍰,,
2021-08-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,42,苗栗縣,○○達精密工業有限公司,苗栗縣公館鄉玉谷村14鄰玉谷,公館鄉齊佳段115地號,,,勒令停工,是,
2021-08-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,43,苗栗縣,○○力機械工業有限公司,苗栗縣銅鑼鄉中平村中平,銅鑼鄉福安段420地號,,,已歇業,是,
2021-09-02,經濟部專案檢送109年及110年違反都市計畫土地使用管制裁罰情形（截至110.8.20）,9,苗栗縣,,,公館鄉五谷岡段706地號,農業區,,裁處罰鍰,,
2021-09-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年8月20日),47,苗栗縣,,,銅鑼鄉福安段111、52地號,特定農業區,農牧用地,"裁處罰鍰                     已自行拆除",,
2021-09-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年8月20日),185,苗栗縣,,,銅鑼鄉福安段420地號,特定農業區,農牧用地,裁處罰鍰,,
2021-09-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年8月20日),221,苗栗縣,,,竹南鎮海口段港子墘小段735地號,特定農業區,農牧用地,裁處罰鍰,,
2021-09-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年8月20日),237,苗栗縣,,,竹南鎮海口段海口小段1507地號,特定農業區,農牧用地,裁處罰鍰,,
2021-09-02,地方政府優先查處之疑似新增未登記工廠情形,42,苗栗縣,○○達精密工業有限公司,苗栗縣公館鄉玉谷村14鄰玉谷,公館鄉齊佳段115地號,,,勒令停工,是,
2021-09-02,地方政府優先查處之疑似新增未登記工廠情形,43,苗栗縣,○○力機械工業有限公司,苗栗縣銅鑼鄉中平村中平,銅鑼鄉福安段420地號,,,已歇業,是,
2021-10-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年9月24日),47,苗栗縣,,,銅鑼鄉福安段111、52地號,特定農業區,農牧用地,"裁處罰鍰                     已自行拆除",,
2021-10-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年9月24日),191,苗栗縣,,,銅鑼鄉福安段420地號,特定農業區,農牧用地,裁處罰鍰,,
2021-10-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年9月24日),238,苗栗縣,,,竹南鎮海口段港子墘小段735地號,特定農業區,農牧用地,裁處罰鍰,,
2021-10-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年9月24日),265,苗栗縣,,,竹南鎮海口段海口小段1507地號,特定農業區,農牧用地,裁處罰鍰,,
2021-10-05,經濟部專案檢送109年及110年違反都市計畫土地使用管制查處情形表（截至110年9月24日）,28,苗栗縣,,,公館鄉五谷岡段706地號,農業區,,裁處罰鍰,,
2021-10-05,(109年)地方政府優先查處之疑似新增未登記工廠情形,42,苗栗縣,○○達精密工業有限公司,苗栗縣公館鄉玉谷村14鄰玉谷,公館鄉齊佳段115地號,,,勒令停工,是,
2021-10-05,(109年)地方政府優先查處之疑似新增未登記工廠情形,43,苗栗縣,○○力機械工業有限公司,苗栗縣銅鑼鄉中平村中平,銅鑼鄉福安段420地號,,,已歇業,是,
2021-11-02,經濟部專案檢送109年及110年違反都市計畫土地使用管制裁處情形表（截至110.10.22）,28,苗栗縣,,,公館鄉五谷岡段706地號,農業區,,裁處罰鍰,,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),47,苗栗縣,,,銅鑼鄉福安段111、52地號,特定農業區,農牧用地,"裁處罰鍰                     已自行拆除",,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),193,苗栗縣,,,銅鑼鄉福安段420地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),240,苗栗縣,,,竹南鎮海口段港子墘小段735地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),267,苗栗縣,,,竹南鎮海口段海口小段1507地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-11-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,42,苗栗縣,○○達精密工業有限公司,苗栗縣公館鄉玉谷村14鄰玉谷,公館鄉齊佳段115地號,,,勒令停工,是,
2021-11-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,43,苗栗縣,○○力機械工業有限公司,苗栗縣銅鑼鄉中平村中平,銅鑼鄉福安段420地號,,,已歇業,是,
2021-11-02,(110年)地方政府優先查處之疑似新增未登記工廠情形,47,苗栗縣,○○生物科技有限公司,公館鄉五谷村五谷,公館鄉五谷岡段802、802-13、802-18地號,,,勒令停工,,
2021-11-02,(110年)地方政府優先查處之疑似新增未登記工廠情形,48,苗栗縣,○○有限公司,苑裡鎮泰田里泰田,苑裡鎮泰田段1073地號,,,勒令停工,,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),48,苗栗縣,,,銅鑼鄉福安段111、52地號,特定農業區,農牧用地,"裁處罰鍰                     已自行拆除",,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),194,苗栗縣,,,銅鑼鄉福安段420地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),241,苗栗縣,,,竹南鎮海口段港子墘小段735地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),268,苗栗縣,,,竹南鎮海口段海口小段1507地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-12-01,經濟部專案檢送109年及110年違反都市計畫土地使用管制裁處情形表（截至110年11月21日）,31,苗栗縣,,,公館鄉五谷岡段706地號,農業區,,裁處罰鍰,,
2021-12-01,(109年)地方政府優先查處之疑似新增未登記工廠情形,42,苗栗縣,○○達精密工業有限公司,苗栗縣公館鄉玉谷村14鄰玉谷,公館鄉齊佳段115地號,,,勒令停工,是,
2021-12-01,(109年)地方政府優先查處之疑似新增未登記工廠情形,43,苗栗縣,○○力機械工業有限公司,苗栗縣銅鑼鄉中平村中平,銅鑼鄉福安段420地號,,,已歇業,是,
2021-12-01,(110年)地方政府優先查處之疑似新增未登記工廠情形,47,苗栗縣,○○生物科技有限公司,公館鄉五谷村五谷,公館鄉五谷岡段802、802-13、802-18地號,,,已歇業,,
2021-12-01,(110年)地方政府優先查處之疑似新增未登記工廠情形,48,苗栗縣,○○有限公司,苑裡鎮泰田里泰田,苑裡鎮泰田段1073地號,,,勒令停工,,
2021-12-01,(110年)地方政府優先查處之疑似新增未登記工廠情形,51,苗栗縣,○○企業社,苑裡鎮海岸里10鄰,苑裡鎮西海段223、224、226、227地號,,,勒令停工,,
2021-12-01,(110年)地方政府優先查處之疑似新增未登記工廠情形,52,苗栗縣,○○企業社,苑裡鎮房裡里南房,苑裡鎮房南段723-2地號,,,勒令停工,,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),47,苗栗縣,,,銅鑼鄉福安段111、52地號,特定農業區,農牧用地,"裁處罰鍰                     已自行拆除",,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),196,苗栗縣,,,銅鑼鄉福安段420地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),243,苗栗縣,,,竹南鎮海口段港子墘小段735地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),271,苗栗縣,,,竹南鎮海口段海口小段1507地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-01-04,經濟部專案檢送109年及110年違反都市計畫土地使用管制裁處情形表（截至110.12.19）,32,苗栗縣,,,公館鄉五谷岡段706地號,農業區,,裁處罰鍰,,
2022-01-04,(109年)地方政府優先查處之疑似新增未登記工廠情形,42,苗栗縣,○○達精密工業有限公司,苗栗縣公館鄉玉谷村14鄰玉谷,公館鄉齊佳段115地號,,,勒令停工,是,
2022-01-04,(109年)地方政府優先查處之疑似新增未登記工廠情形,43,苗栗縣,○○力機械工業有限公司,苗栗縣銅鑼鄉中平村中平,銅鑼鄉福安段420地號,,,已歇業,是,
2022-01-04,(110年)地方政府優先查處之疑似新增未登記工廠情形,42,苗栗縣,○○生物科技有限公司,公館鄉五谷村五谷,公館鄉五谷岡段802、802-13、802-18地號,,,已歇業,,
2022-01-04,(110年)地方政府優先查處之疑似新增未登記工廠情形,43,苗栗縣,○○有限公司,苑裡鎮泰田里泰田,苑裡鎮泰田段1073地號,,,勒令停工,,
2022-01-04,(110年)地方政府優先查處之疑似新增未登記工廠情形,47,苗栗縣,○○企業社,苑裡鎮海岸里10鄰,苑裡鎮西海段223、224、226、227地號,,,勒令停工,,
2022-01-04,(110年)地方政府優先查處之疑似新增未登記工廠情形,48,苗栗縣,○○企業社,苑裡鎮房裡里南房,苑裡鎮房南段723-2地號,,,勒令停工,,
2022-02-09,經濟部專案檢送109年及110年違反都市計畫土地使用管制裁處情形表（截至111.1.22）,37,苗栗縣,,,公館鄉五谷岡段706地號,農業區,,裁處罰鍰,,
2022-02-09,經濟部專案檢送109年及110年違反都市計畫土地使用管制裁處情形表（截至111.1.22）,38,苗栗縣,,,公館鄉五谷岡段802、802-13、802-18地號,農業區,,裁處罰鍰,,
2022-02-09,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年1月22日),47,苗栗縣,,,銅鑼鄉福安段111、52地號,特定農業區,農牧用地,"裁處罰鍰                     已自行拆除",,
2022-02-09,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年1月22日),195,苗栗縣,,,銅鑼鄉福安段420地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-02-09,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年1月22日),244,苗栗縣,,,竹南鎮海口段港子墘小段735地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-02-09,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年1月22日),273,苗栗縣,,,竹南鎮海口段海口小段1507地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-02-09,(109年)地方政府優先查處之疑似新增未登記工廠情形,42,苗栗縣,○○達精密工業有限公司,苗栗縣公館鄉玉谷村14鄰玉谷,公館鄉齊佳段115地號,,,勒令停工,是,
2022-02-09,(109年)地方政府優先查處之疑似新增未登記工廠情形,43,苗栗縣,○○力機械工業有限公司,苗栗縣銅鑼鄉中平村中平,銅鑼鄉福安段420地號,,,已歇業,是,
2022-02-09,(110年)地方政府優先查處之疑似新增未登記工廠情形,42,苗栗縣,○○生物科技有限公司,公館鄉五谷村五谷,公館鄉五谷岡段802、802-13、802-18地號,,,已歇業,,
2022-02-09,(110年)地方政府優先查處之疑似新增未登記工廠情形,43,苗栗縣,○○有限公司,苑裡鎮泰田里泰田,苑裡鎮泰田段1073地號,,,勒令停工,,
2022-02-09,(110年)地方政府優先查處之疑似新增未登記工廠情形,46,苗栗縣,○○企業社,苑裡鎮海岸里10鄰,苑裡鎮西海段223、224、226、227地號,,,勒令停工,,
2022-02-09,(110年)地方政府優先查處之疑似新增未登記工廠情形,47,苗栗縣,○○企業社,苑裡鎮房裡里南房,苑裡鎮房南段723-2地號,,,勒令停工,,
2022-03-10,經濟部專案檢送109年及110年違反都市計畫土地使用管制查處情形表（截至110.2.20）,37,苗栗縣,,,公館鄉五谷岡段706地號,農業區,,裁處罰鍰,,
2022-03-10,經濟部專案檢送109年及110年違反都市計畫土地使用管制查處情形表（截至110.2.20）,38,苗栗縣,,,公館鄉五谷岡段802、802-13、802-18地號,農業區,,裁處罰鍰,,
2022-03-10,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年2月20日),47,苗栗縣,,,銅鑼鄉福安段111、52地號,特定農業區,農牧用地,"裁處罰鍰                     已自行拆除",,
2022-03-10,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年2月20日),196,苗栗縣,,,銅鑼鄉福安段420地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-03-10,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年2月20日),245,苗栗縣,,,竹南鎮海口段港子墘小段735地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-03-10,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年2月20日),274,苗栗縣,,,竹南鎮海口段海口小段1507地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-03-10,(109年)地方政府優先查處之疑似新增未登記工廠情形,42,苗栗縣,○○達精密工業有限公司,苗栗縣公館鄉玉谷村14鄰玉谷,公館鄉齊佳段115地號,,,勒令停工,是,
2022-03-10,(109年)地方政府優先查處之疑似新增未登記工廠情形,43,苗栗縣,○○力機械工業有限公司,苗栗縣銅鑼鄉中平村中平,銅鑼鄉福安段420地號,,,已歇業,是,
2022-03-10,(110年)地方政府優先查處之疑似新增未登記工廠情形,42,苗栗縣,○○生物科技有限公司,公館鄉五谷村五谷,公館鄉五谷岡段802、802-13、802-18地號,,,已歇業,,
2022-03-10,(110年)地方政府優先查處之疑似新增未登記工廠情形,43,苗栗縣,○○有限公司,苑裡鎮泰田里泰田,苑裡鎮泰田段1073地號,,,勒令停工,,
2022-03-10,(110年)地方政府優先查處之疑似新增未登記工廠情形,46,苗栗縣,○○企業社,苑裡鎮海岸里10鄰,苑裡鎮西海段223、224、226、227地號,,,勒令停工,,
2022-03-10,(110年)地方政府優先查處之疑似新增未登記工廠情形,47,苗栗縣,○○企業社,苑裡鎮房裡里南房,苑裡鎮房南段723-2地號,,,勒令停工,,
2022-04-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年3月20日),47,苗栗縣,,,銅鑼鄉福安段111、52地號,特定農業區,農牧用地,"裁處罰鍰                     已自行拆除",,
2022-04-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年3月20日),195,苗栗縣,,,銅鑼鄉福安段420地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-04-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年3月20日),244,苗栗縣,,,竹南鎮海口段港子墘小段735地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-04-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年3月20日),273,苗栗縣,,,竹南鎮海口段海口小段1507地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-04-06,經濟部專案檢送109年及110年違反都市計畫土地使用管制查處情形表（截至111.3.20）,39,苗栗縣,,,公館鄉五谷岡段706地號,農業區,,裁處罰鍰,,
2022-04-06,經濟部專案檢送109年及110年違反都市計畫土地使用管制查處情形表（截至111.3.20）,40,苗栗縣,,,公館鄉五谷岡段802、802-13、802-18地號,農業區,,裁處罰鍰,,
2022-05-04,經濟部專案檢送109年及110年違反都市計畫土地使用管制查處情形表（截至111.4.24）,41,苗栗縣,,,公館鄉五谷岡段706地號,農業區,,裁處罰鍰,,
2022-05-04,經濟部專案檢送109年及110年違反都市計畫土地使用管制查處情形表（截至111.4.24）,42,苗栗縣,,,公館鄉五谷岡段802、802-13、802-18地號,農業區,,裁處罰鍰,,
