公告日期,公告名稱,編號,縣市,工廠名稱或違章建築,地址,地號,使用分區,使用地,縣市政府查處情形,裝設AMI監控情形,違規建物樣態
2021-06-04,(110年)地方政府優先查處之疑似新增未登記工廠情形,26,新竹市,○○醫電股份有限公司,新竹市東區中華路,新竹市前溪段972地號,,,已歇業,,
2021-07-01,(109年)地方政府優先查處之疑似新增未登記工廠情形,70,新竹市,○○企業社,新竹市香山區南港街,南港段561、563、564、565地號,,,已歇業,是,
2021-07-01,(110年)地方政府優先查處之疑似新增未登記工廠情形,30,新竹市,○○醫電股份有限公司,新竹市東區中華路,新竹市前溪段972地號,,,已歇業,是,
2021-08-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,70,新竹市,○○企業社,新竹市香山區南港街,南港段561、563、564、565地號,,,已歇業,是,
2021-08-02,(110年)地方政府優先查處之疑似新增未登記工廠情形,30,新竹市,○○醫電股份有限公司,新竹市東區中華路,新竹市前溪段972地號,,,已歇業,是,
2021-09-02,地方政府優先查處之疑似新增未登記工廠情形,69,新竹市,○○企業社,新竹市香山區南港街,南港段561、563、564、565地號,,,已歇業,是,
2021-09-02,(110年)地方政府優先查處之疑似新增未登記工廠情形,26,新竹市,○○醫電股份有限公司,新竹市東區中華路,新竹市前溪段972地號,,,已歇業,是,
2021-10-05,(109年)地方政府優先查處之疑似新增未登記工廠情形,69,新竹市,○○企業社,新竹市香山區南港街,南港段561、563、564、565地號,,,已歇業,是,
2021-10-05,(110年)地方政府優先查處之疑似新增未登記工廠情形,26,新竹市,○○醫電股份有限公司,新竹市東區中華路,新竹市前溪段972地號,,,已歇業,是,
2021-11-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,69,新竹市,○○企業社,新竹市香山區南港街,南港段561、563、564、565地號,,,已歇業,是,
2021-11-02,(110年)地方政府優先查處之疑似新增未登記工廠情形,25,新竹市,○○醫電股份有限公司,新竹市東區中華路,新竹市前溪段972地號,,,已歇業,是,
2021-12-01,(109年)地方政府優先查處之疑似新增未登記工廠情形,68,新竹市,○○企業社,新竹市香山區南港街,南港段561、563、564、565地號,,,已歇業,是,
2021-12-01,(110年)地方政府優先查處之疑似新增未登記工廠情形,25,新竹市,○○醫電股份有限公司,新竹市東區中華路,新竹市前溪段972地號,,,已歇業,是,
2022-01-04,(109年)地方政府優先查處之疑似新增未登記工廠情形,68,新竹市,○○企業社,新竹市香山區南港街,南港段561、563、564、565地號,,,已歇業,是,
2022-01-04,(110年)地方政府優先查處之疑似新增未登記工廠情形,22,新竹市,○○醫電股份有限公司,新竹市東區中華路,新竹市前溪段972地號,,,已歇業,是,
2022-02-09,(109年)地方政府優先查處之疑似新增未登記工廠情形,68,新竹市,○○企業社,新竹市香山區南港街,南港段561、563、564、565地號,,,已歇業,是,
2022-02-09,(110年)地方政府優先查處之疑似新增未登記工廠情形,22,新竹市,○○醫電股份有限公司,新竹市東區中華路,新竹市前溪段972地號,,,已歇業,是,
2022-03-10,(109年)地方政府優先查處之疑似新增未登記工廠情形,68,新竹市,○○企業社,新竹市香山區南港街,南港段561、563、564、565地號,,,已歇業,是,
2022-03-10,(110年)地方政府優先查處之疑似新增未登記工廠情形,22,新竹市,○○醫電股份有限公司,新竹市東區中華路,新竹市前溪段972地號,,,已歇業,是,
2023-06-20,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年5月28日),625,新竹市,,,北區舊社段293、293-8地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-07-17,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年6月30日),657,新竹市,,,北區舊社段293、293-8地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
